"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_tiny"	"Growth"



// "DOTA_Tooltip_ability_heroTalent_npc_dota_hero_nevermore_3"	"<font color='#F28500'>Nevemore, King of Shadows</font>"
// "DOTA_Tooltip_ability_heroTalent_npc_dota_hero_nevermore_3_Description"	"<h1>Active: Soul's Lament</h1>Release a large number of souls to impact surrounding enemies, each soul immediately applying a highly efficient 'Devastating Shadows' debuff upon hitting an enemy and causing them to enter a state of panic, trying to flee from Nevermore.\n<h1><font color='#F0FFFF '>Trigger: Devastating Shadows</font></h1>Use shadows to strike enemies within a %shadow_radius% range around the target, increasing the damage they take by %shadow_incoming%%% for each enemy hit, with the debuff value increasing by %shadow_index%%% [+] per enemy hit, stacking independently for %shadow_duration% seconds.\n<h1>Pursuit: Soul Pursuit</h1>Enemies within %radius% range whose health first drops below %tri_line%%% or %tri_line2%%% will trigger a 'Devastating Shadows' effect with only %index%%% effectiveness.\n<h1>Passive: Soul Construct</h1>Nevermore gains %incoming%%% damage reduction and %status%%% status resistance, and has a %chance%%% chance to trigger a 'Devastating Shadows' effect with only %index_4%%% effectiveness on enemy units when dealing damage.<br><br>When cumulative damage received reaches %purge_line%%% of maximum health, perform a strong dispel on oneself and trigger a 'Devastating Shadows' effect with only %index_3%%% effectiveness on the enemy source of damage.\n<h1>Passive: Legendary Glory</h1>At game end, gain %legend_bonus%%% more reliable experience and gold [×], bringing additional difficulty and rewards to the Hardship - Elite Challenge."
// "DOTA_Tooltip_ability_heroTalent_npc_dota_hero_nevermore_3_Lore"	"There are always some who must stand up and take action themselves.<br>    ——Reward for Rank NO.1 in the December 2024 'Legendary Challenge Month'."
// "DOTA_Tooltip_ability_heroTalent_npc_dota_hero_nevermore_3_Note0" "<font color='#606060'>In leaderboard difficulties, the elite challenge effects of 'Soul's Destruction', 'Soul Construct', and 'Legendary Glory' are disabled.</font>"
// "DOTA_Tooltip_ability_heroTalent_npc_dota_hero_nevermore_3_line_length" "Impact Range:"
// "DOTA_Tooltip_ability_heroTalent_npc_dota_hero_nevermore_3_index_active" "% Efficiency of Devastating Shadows:"
// "DOTA_Tooltip_ability_heroTalent_npc_dota_hero_nevermore_3_fear_duration" "Panic Duration:"
// "DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_nevermore_3_debuff"  "Devastating Shadows"
// "DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_nevermore_3_debuff_Description"  "Increased damage taken"

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_nevermore_3"	"<font color='#F28500'>Nevemore, King of Shadows</font>"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_nevermore_3_Description"	"<h1>Active: Requiem of Souls</h1>Release a multitude of souls to terrify surrounding enemies, dealing massive fire and dark attribute damage based on the number of 'Devastating Shadows' present, then removing the 'Devastating Shadows' from them.<br><br>When all three types of 'Devastating Shadows' are removed, Requiem of Souls ignores the target's positive magic resistance.\n<h1><font color='#F0FFFF'>Pursuit: Shadow Companion</font></h1>After casting a skill, trigger a 'Devastating Shadows' effect that lasts for %duration% seconds and apply a strong dispel to self.<br><br>Single Target Skill: Triggers 'Devastating Shadows-Z' on up to %max_z% enemies within %radius_z% range of the target.<br>Point Target Skill: Triggers 'Devastating Shadows-X' on up to %max_x% enemies within %radius_x% range of the point.<br>No Target Skill: Triggers 'Devastating Shadows-C' on up to %max_c% enemies within %radius_c% range around self.\n<h1><font color='#F0FFFF'>Trigger: Devastating Shadows</font></h1>Z: Removes <font color='#CD5C5C'>%cut_z%%% of current health</font> from the target, reducing their damage dealt by %outgoing_z%%% [×].<br>X: Removes <font color='#CD5C5C'>%cut_x%%% of lost health</font> from the target, increasing their damage taken by %incoming_x%%%.<br>C: Removes <font color='#CD5C5C'>%cut_c%%% of maximum health</font> from the target, reducing their positive status duration by %posi_c%%%.\n<h1>Passive: Legendary Glory</h1>At game end, gain %legend_bonus%%% more reliable experience and gold [×]."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_nevermore_3_Lore"	"There are always some who must stand up and take action themselves.<br>    ——Reward for Rank NO.1 in the December 2024 'Legendary Challenge Month'."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_nevermore_3_Note0" "<font color='#606060'>skill need cooldown > 3；<br>In leaderboard difficulties, the strong dispel from 'Shadow Companion', the damage from 'Devastating Shadows'</font>"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_nevermore_3_line_length" "Requiem of Souls Range:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_nevermore_3_damage" "Base Damage:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_nevermore_3_bonus_damage" "Bonus Damage: Agility x"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_nevermore_3_index" "% Damage Increase per Type of Devastating Shadows:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_nevermore_3_fear_duration" "Fear Duration:"

"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_nevermore_3_debuffz"  "Devastating Shadows-Z"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_nevermore_3_debuffz_Description"  "Damage dealt reduced"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_nevermore_3_debuffx"  "Devastating Shadows-X"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_nevermore_3_debuffx_Description"  "Damage taken increased"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_nevermore_3_debuffc"  "Devastating Shadows-C"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_nevermore_3_debuffc_Description"  "Positive status duration reduced"

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_queenofpain_3"	"Poisoned Feathers"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_queenofpain_3_Description"	"When dealing damage to an enemy in a way other than 'poison,' apply poison stacks equal to %poison_index%%% of the damage dealt.\n<h1><font color='#F0FFFF'>Awakening: Sadistic Sin</font></h1>Permanently unlocked after cumulatively killing %line% poisoned enemies: Increase damage to poisoned enemies by %outgoing%%%. [×]"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_queenofpain_3_Lore"	"The Queen of Secrets is true to her name; you cannot escape her pain."
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_queenofpain_3"	"Sadistic Sin Awakening Progress"

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_skeleton_king_3"	"Spectral Sword"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_skeleton_king_3_Description"	"On the first attack that hits an enemy, directly remove a portion of their health, but if the enemy is still alive after %delay% seconds, %index%%% of the removed health is restored."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_skeleton_king_3_Lore"	"This is a curse from which there is no return.."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_skeleton_king_3_hp_cut"	"%Amount Removed: Maximum Health x"


"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_viper_3"	"Viper Ascension"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_viper_3_Description"	"The power of the Nether Dragon provides extra health, and agility provides additional attack damage. When he reaches level %lvl%, he can actively release to awaken as 'Venomous Body' or automatically cast to awaken as 'Corrosive Bite'.\n<h1><font color='#F0FFFF'>Awakening: Venomous Body</font></h1>Primary attribute changes to Strength, converting %str_up% points of agility growth into strength growth, increasing armor by %armor% points, and magic resistance by %magic_res%%%. When taking damage from enemies, apply a poison effect equal to %poison%%% of his maximum health to them.\n<h1><font color='#F0FFFF'>Awakening: Corrosive Bite</font></h1>Lose the extra health bonus from this skill's strength, but attacks will immediately settle the poison effect on targets at %index%%% efficiency and cause a destructive effect for %duration% seconds."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_viper_3_Lore"	"Ultimately, the viper escaped its cage."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_viper_3_each_str" "Health per point of Strength:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_viper_3_each_agi" "Attack Damage per point of Agility:"

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_lich_3"	"Frosty Lich"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_lich_3_Description"	"<h1>Passive: Frost of Naxxramas</h1>Grants %radius% range allies increased ice damage [×].\n<h1>Passive: Gloomy Commander</h1>Deals ice damage to all allied heroes at %interval% second intervals. When damaging heroes within the 'Frost of Naxxramas' area, their attack speed and movement speed are increased."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_lich_3_Lore"	"its time to frozen，every one..."	
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_lich_3_ice_outgoing" "% Increase in Ice Damage: Hero Level x"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_lich_3_speed" "% Increased Attack Speed and Movement Speed:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_lich_3_damage" "Damage:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_lich_3_duration" "Buff Duration:"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_lich_3_buff"  "Frost of Naxxramas"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_lich_3_buff_Description"  "Increases total ice damage dealt by %dMODIFIER_PROPERTY_TOOLTIP%%%."
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_lich_3_speed"  "Naxxramas Acceleration"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_lich_3_speed_Description"  "Increased attack speed and movement speed"


"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_medusa_4"	"Arrow of Spirit Snake"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_medusa_4_Description"	"<h1>Passive: Magic Snake Illusion Arrow</h1>Medusa gains additional intelligence growth and bonus attack damage based on her maximum mana.\n<h1>Passive: Never Miss with 'Snake'</h1>Medusa's attacks cannot miss and deal magical damage, but her attack speed is reduced."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_medusa_4_Note0"	"<font color='#606060'>Still unable to attack ethereal units and not immune to magic immune units;<br>Medusa cannot convert her regular attack damage through 'Boundary' or 'Ghost Scepter'.</font>"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_medusa_4_Lore"	"Happy Year of the Snake!"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_medusa_4_int"	"Additional Intelligence Growth:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_medusa_4_mana_attack"	"Bonus Attack Damage per 100 Max Mana:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_medusa_4_speed_down"	"%<font color='#f28b93'>Attack Speed Reduction:</font>"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_medusa_4"                   "Magic Snake Illusion Arrow"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_medusa_4_Description"       "Attack damage increased by %dMODIFIER_PROPERTY_TOOLTIP%"

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_void_spirit_3"	"Second Dimension"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_void_spirit_3_Description"	"The power of Void Spirit additionally provides %hp% health points, agility provides an additional %attack_speed% attack speed, and intelligence provides %spell_amp%%% spell amplification."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_void_spirit_3_Lore"	"Not an ancient spirit messenger."
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_void_spirit_3"	"Second Dimension"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_void_spirit_3_Description"	"Gained %dMODIFIER_PROPERTY_TOOLTIP% health points, %dMODIFIER_PROPERTY_TOOLTIP% attack speed, %dMODIFIER_PROPERTY_TOOLTIP%%% spell amplification from talents"


"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_jakiro_2"	"Fusion Blaze"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_jakiro_2_Description"	"<h1>Passive: Fusion</h1><font color='#f0ffff'>Odd-Even</font>, Jakiro gains spell amplification and increased cast range on odd turns; on even turns, cooldown reduction and mana regeneration are increased.\n<h1>Passive: Ice-Fire Core</h1>Upon upgrading, gain %outgoing%%% additional fire and ice damage [+]."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_jakiro_2_Lore"	"Jakiro continuously absorbs the power of ice and fire during battles. Over time, his abilities gradually evolve, making him a master of elements on the battlefield."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_jakiro_2_Note0"	"<font color='#606060'>Infinite turns are considered both odd and even.</font>"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_jakiro_2_single_spell_amp" "%<font color='rgb(254, 139, 119)'>Fusion Spell Amplification:</font>"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_jakiro_2_single_range" "<font color='rgb(254, 139, 119)'>Fusion Additional Cast Range:</font>"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_jakiro_2_double_cd" "%<font color='#87CEFA'>Fusion Cooldown Reduction:</font>"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_jakiro_2_double_mp_regen" "%<font color='#87CEFA'>Fusion Mana Regeneration:</font>"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_jakiro_2"  "Fusion Blaze"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_jakiro_2_Description"  "Spell amplification increased by %dMODIFIER_PROPERTY_TOOLTIP%%%, cast range increased by %dMODIFIER_PROPERTY_TOOLTIP%<br>Cooldown reduction increased by %dMODIFIER_PROPERTY_TOOLTIP%%%, mana regeneration increased by %dMODIFIER_PROPERTY_TOOLTIP%"

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_slardar_3"	"Guardian's Head"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_slardar_3_Description"	"<h1>Passive: Deep Sea Guardian</h1>Attacks deal ice-based splash damage to enemies within %radius% radius around the target and reduce their armor for %duration% seconds.\n<h1>Passive: Guardian's Might</h1>Slardar passively gains summon enhancement, and 'Deep Sea Guardian' splash damage is affected by %summon_index%%% summon enhancement efficiency. Additionally, his summons inherit the 'Deep Sea Guardian' passive."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_slardar_3_Lore"	"Slardar guards the hidden treasures of the ocean, and in return, the Oceanic Order has bestowed upon him equal status and recognition."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_slardar_3_cleave_index" "%Splash Damage:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_slardar_3_armor" "Armor Reduction:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_slardar_3_summon" "%Base Summon Enhancement:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_slardar_3_bonus_summon" "%Additional Summon Enhancement: Hero Level x"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_slardar_3_debuff"  "Armor Reduction"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_slardar_3_debuff_Description"  "Armor Reduction"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_slardar_3"  "Deep Sea Guardian"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_slardar_3_Description"  "Attacks can cause %dMODIFIER_PROPERTY_TOOLTIP%%% splash and reduce enemy armor"

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_oracle_3"	"Omen Control"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_oracle_3_Description"	"Enter the game carrying an 'Oracle Dice' that can be given to allies, and re-obtain one every %round% rounds."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_oracle_3_Lore"	"The so-called chaos is merely order incomprehensible to the incapable..."
"DOTA_HUD_TelentSelectTitle"  "Hero Talent Selection"

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_phantom_lancer_3"	"Proficiency: Ethereal Illusions"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_phantom_lancer_3_Description"	"<h1>Active: Hundred Forms Dash</h1> Applies a strong dispel on self and immediately vanishes, reappearing at the target location after a short delay along with several Ethereal Illusions.<br><br> Ethereal Illusions perform bonus attacks on enemies <font color='#F0FFFF'>[with orb effects and attack modifiers; without split or splash]</font>.<br><br><h1>Passive: Ethereal Resonance</h1> While Ethereal Illusions are present, Phantom Lancer's total attack damage is increased, and he becomes immune to damage."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_phantom_lancer_3_Lore"	"Azryus' illusion techniques bend and shatter his form within the light."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_phantom_lancer_3_Note0"	"<font color='#606060'>Can be cast while under crowd control effects.</font>"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_phantom_lancer_3_count"	"Illusion Count:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_phantom_lancer_3_duration"	"Illusion Duration:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_phantom_lancer_3_attack"	"%▶Total Attack Damage Increase:"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_phantom_lancer_3_buff"	"Ethereal Resonance"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_phantom_lancer_3_buff_Description"	"▶Total Attack Damage Increased by %fMODIFIER_PROPERTY_TOOLTIP%%%"

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_lion_3"	"Proficiency: Fin King's Hex"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_lion_3_Description"	"<h1>Passive: Fish Transformation Magic!!</h1> When Lion deals skill damage to enemies, there is a chance to transform them. Each enemy can be transformed by this skill at most once every %cd% seconds.<br><br><h1>Passive: Essence Extraction</h1> Damage dealt by Lion to transformed units is increased by [×]. Additionally, if an enemy dies while transformed, Lion and the killing source regain mana as long as Lion is alive."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_lion_3_Lore"	"Despite its diminished power, this staff still has its uses."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_lion_3_Note0"	"<font color='#606060'>Other sources of transformation effects can also trigger 'Essence Extraction'.</font>"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_lion_3_chance"	"%▶Transformation Chance:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_lion_3_duration"	"Transformation Duration:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_lion_3_outgoing"	"%▶Damage Increase to Transformed Units:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_lion_3_mpregen"	"%Mana Regeneration from Maximum Mana:"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_lion_3"	"Fin King's Hex"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_lion_3_Description"	"▶Skill damage has a %fMODIFIER_PROPERTY_TOOLTIP%%% chance to transform enemies, and damage dealt to transformed enemies is increased by %fMODIFIER_PROPERTY_TOOLTIP%%%."
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_lion_3_debuff"	"Fish!!"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_lion_3_debuff_Description"	"One day it might evolve into a Mega Gyarados, but definitely not today."

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_marci_4"	"Proficiency: Bodyguard"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_marci_4_Description"	"<h1>Active: Guardian</h1>Select another allied hero to form a 'Guardian' relationship. While they are alive, you gain a portion of their primary attribute, and they gain a portion of your attack power and spell amplification.<br><h1>Passive: Together</h1>When 'Guardian' partners are near each other, both deal increased damage. [+]<br><br>In single-player mode, the damage bonus is applied directly."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_marci_4_Lore"	"~~"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_marci_4_Note0"	"<font color='#606060'>The effects of 'Guardian' are updated every 2 seconds.</font>"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_marci_4_atb_pct"	"%Own attribute increase: Guardian's corresponding attribute x"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_marci_4_attack_pct"	"%▶Guardian's Attack Power Increase: Your Attack Power x"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_marci_4_spell_amp_pct"	"%▶Guardian's Spell Amplification Increase: Your Spell Amplification x"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_marci_4_outgoing"	"%<br>Damage increase while together:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_marci_4_range"	"Required distance for together effect:"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_marci_4_buff"	"Guarded"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_marci_4_buff_Description"	"▶Attack Power Increase: %fMODIFIER_PROPERTY_TOOLTIP%<br>▶Spell Amplification Increase: %fMODIFIER_PROPERTY_TOOLTIP%%%"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_marci_4_damage"	"Together"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_marci_4_damage_Description"	"Damage dealt increased"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_marci_4"	"Bodyguard"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_marci_4_Description"	"Strength Increase: %fMODIFIER_PROPERTY_TOOLTIP%<br>Agility Increase: %fMODIFIER_PROPERTY_TOOLTIP%<br>Intelligence Increase: %fMODIFIER_PROPERTY_TOOLTIP%"

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_dazzle_2"	"Proficiency: Shallow Grave Weaver"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_dazzle_2_Description"	"<h1>Active: Ultimate Shallow Grave</h1>Makes all allied heroes unable to fall below a certain percentage of their health for a duration, while continuously increasing the damage they deal [+].<br><h1>Passive: Void Blessing</h1>Dazzle's healing also applies a shield based on a percentage of the healed amount."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_dazzle_2_Lore"	"May shadows guide your path.."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_dazzle_2_Note0"	"<font color='#606060'>The damage increase from 'Ultimate Shallow Grave' is determined at the moment of casting with mastery bonuses.</font>"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_dazzle_2_minhp"	"% Minimum HP during Shallow Grave:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_dazzle_2_duration"	"Duration of Shallow Grave:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_dazzle_2_outgoing"	"%▶ Damage Increase per Second during Shallow Grave:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_dazzle_2_shield"	"%<br>Shield Application Ratio:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_dazzle_2_shield_duration"	"Shield Duration:"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_dazzle_2_active"	"Ultimate Shallow Grave"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_dazzle_2_active_Description"	"▶ Damage Increase: %fMODIFIER_PROPERTY_TOOLTIP%%%, cannot die"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_dazzle_2_shield"	"Void Blessing"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_dazzle_2_shield_Description"	"Grants a shield"

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_visage_3"	"Proficiency: Stone Guard Cloak"  
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_visage_3_Description"	"Visage gradually gains several layers of a protective barrier that reduces incoming damage. When cumulative damage taken from enemies reaches %line%%% of his maximum health, one layer is lost and triggers <font color='#9370db'>Stone Guardian's Gaze</font>.\n<h1><font color='#9370db'>Trigger: Stone Guardian's Gaze</font></h1> Petrifies enemies within %radius% range around Visage, rendering them unable to move or deal damage for a short duration."  
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_visage_3_Lore"	"Visage is the grotesque gargoyle whose massive form crouches at the entrance of narrow labyrinths, eternally guarding the path to the afterlife."  
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_visage_3_Note0" "<font color='#606060'>Single instance of damage can remove at most one layer of the barrier.</font>"  
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_visage_3_interval" "▶ Barrier Recharge Time:"  
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_visage_3_max_stack" "Maximum Barrier Stacks:"  
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_visage_3_incoming" "% Damage Reduction per Barrier Layer:"  
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_visage_3_duration" "<br>▶ Petrify Duration:"  
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_visage_3_debuff"  "Petrified"  
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_visage_3"  "Stone Guard Cloak"  
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_visage_3_Description"  "Current Damage Reduction: %dMODIFIER_PROPERTY_TOOLTIP%%%<br><br>▶ Barrier Recharge Time: %fMODIFIER_PROPERTY_TOOLTIP% seconds<br>▶ Petrify Duration: %fMODIFIER_PROPERTY_TOOLTIP% seconds"  

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_terrorblade_4"	"Proficiency: Demonic Summoning Ritual"  
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_terrorblade_4_Description"	"Terrorblade's summoned units become demonized, taking less damage and inheriting additional total attack damage from him."  
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_terrorblade_4_Lore"	"You're also naughty."  
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_terrorblade_4_Note0" "<font color='#606060'>With autocast on, this does not change the appearance of summoned units.</font>"  
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_terrorblade_4_incoming" "% Damage Reduction for Summons:"  
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_terrorblade_4_index" "% Base Total Attack Damage Inheritance for Summons:"  
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_terrorblade_4_bonus_index" "%▶ Additional Total Attack Damage Inheritance for Summons: Hero Level ×"  
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_terrorblade_4"  "Demonic Summoning Ritual"  
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_terrorblade_4_Description"  "▶ Total Attack Damage Inheritance for Summons: %fMODIFIER_PROPERTY_TOOLTIP%%%"

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_slark_3"	"<font color='#F28500'>Slark, The Fugitive</font>"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_slark_3_Description"	"<h1>Active: Dark Pact</h1> Purges self of debuffs, then deals dark attribute damage to yourself and surrounding enemies.<br>This talent can be upgraded and ignores enemy positive magic resistance when fully leveled.<br><h1>Passive: ‘Slippery’ Fugitive</h1> Basic attacks reduce the remaining cooldown of <font color='#9370db'>Dark Pact</font> by %cd_reduce%%%.<br>Killing a unit reduces the remaining cooldown of <font color='#9370db'>Dark Pact</font> by %cd_reduce_2%%% and purges yourself.<br><h1>Passive: Dance of Shadows</h1> When no enemies are within %radius% range, you gain low attack priority and regenerate life equal to %regen%%% of your missing health.<br><br>This effect is always active when your health is below %line%%%.<br><h1>Passive: Glory of Legends</h1> Increases reliable experience and gold gained at the end of the game by %legend_bonus%%% [×]."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_slark_3_Lore"	"There are always those who must take matters into their own hands.<br>    ——Ranking NO.1 reward for the June 2025 'Legend Challenge Month'."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_slark_3_Note0" "<font color='#606060'>The self-damage from 'Dark Pact' does not benefit from spell amplification or critical strikes, and cannot kill Slark;<br>In Ranked Difficulty, the purge from 'Slippery Fugitive' does not apply, and the healing from 'Dance of Shadows' is halved.</font>"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_slark_3_dmg_radius" "Area of Effect:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_slark_3_damage" "Base Damage:"
