"HUD_player_artifact_Title" "Artifact: <font color=\"#6de2c5\">{s:ability_owner}</font>"
"DOTA_Tooltip_modifier_item_hd_mirror_effects_lv40_2_Description"	"Increases spell amplification by %dMODIFIER_PROPERTY_TOOLTIP%%%, gains 'Lesser Ancient Seal lv3' effect"
"DOTA_Tooltip_modifier_item_hd_mirror_effects_lv40_2_debuff"	"Ancient Seal (Fake)"
"DOTA_Tooltip_modifier_item_hd_mirror_effects_lv40_2_debuff_Description"	"Magic resistance reduced"
"DOTA_Tooltip_modifier_item_hd_mirror_effects_lv40_3"	"Force of the Deep Sentinel"
"DOTA_Tooltip_modifier_item_hd_mirror_effects_lv40_3_Description"	"Increases attack damage by %dMODIFIER_PROPERTY_TOOLTIP%%%, gains %dMODIFIER_PROPERTY_TOOLTIP% armor penetration"
"DOTA_Tooltip_modifier_item_hd_mirror_effects_lv40_4"	"Life of the Immortal Stump"
"DOTA_Tooltip_modifier_item_hd_mirror_effects_lv40_4_Description"	"Increases max health by %dMODIFIER_PROPERTY_TOOLTIP%%%, gains %fMODIFIER_PROPERTY_TOOLTIP%%% max health regeneration"
"DOTA_Tooltip_modifier_item_hd_mirror_effects_lv40_5"	"Executor of Chaos' Wisdom"
"DOTA_Tooltip_modifier_item_hd_mirror_effects_lv40_5_Description"	"Every %dMODIFIER_PROPERTY_TOOLTIP% seconds, releases 'Ruby Beam' at %dMODIFIER_PROPERTY_TOOLTIP% random enemies within %dMODIFIER_PROPERTY_TOOLTIP% radius, reducing their %dMODIFIER_PROPERTY_TOOLTIP%%% armor and %dMODIFIER_PROPERTY_TOOLTIP%%% magic resistance"
"DOTA_Tooltip_modifier_item_hd_mirror_effects_lv40_5_debuff"	"Ruby Beam (Fake)"
"DOTA_Tooltip_modifier_item_hd_mirror_effects_lv40_5_debuff_Description"	"Reduces armor by %dMODIFIER_PROPERTY_TOOLTIP%%%, magic resistance by %dMODIFIER_PROPERTY_TOOLTIP%%%"
"DOTA_Tooltip_modifier_item_hd_mirror_effects_lv40_6"	"Lightning Elemental's Wisdom"
"DOTA_Tooltip_modifier_item_hd_mirror_effects_lv40_6_Description"	"Every %dMODIFIER_PROPERTY_TOOLTIP% seconds releases 'Unstable Current Field', dealing pure lightning damage equal to primary attribute × %dMODIFIER_PROPERTY_TOOLTIP%"
"DOTA_Tooltip_modifier_item_hd_mirror_effects_lv40_7"	"Great Slime's Power"
"DOTA_Tooltip_modifier_item_hd_mirror_effects_lv40_7_Description"	"Attacks reduce target's armor by %dMODIFIER_PROPERTY_TOOLTIP%%%, up to %dMODIFIER_PROPERTY_TOOLTIP%%%"
"DOTA_Tooltip_modifier_item_hd_mirror_effects_lv40_7_debuff"	"Saltwater Erosion"
"DOTA_Tooltip_modifier_item_hd_mirror_effects_lv40_7_debuff_Description"	"Reduces armor by %dMODIFIER_PROPERTY_TOOLTIP%%%"

"DOTA_Tooltip_ability_item_hd_time_clock_effects"	"Suratan, the Needle of Time"  
"DOTA_Tooltip_ability_item_hd_time_clock_effects_main_ability_title"	"Passive: Omen Current"  
"DOTA_Tooltip_ability_item_hd_time_clock_effects_main_ability"	"Your spell damage is increased by %outgoing%%% [×] when you have more than %line%%% mana.<br><br>Gain <font color='#9370db'>Omen</font> upon dealing spell damage: Restores mana after %delay% seconds, restoring an amount equal to %mpsteal%%% of the spell damage you dealt during that time."  
"DOTA_Tooltip_ability_item_hd_time_clock_effects_Lore"	"Time is actually the passenger, and civilization is merely the river carrying it."  
"DOTA_Tooltip_ability_item_hd_time_clock_effects_cooldown_reduction"	"%+$cooldown_reduction"  
"DOTA_Tooltip_ability_item_hd_time_clock_effects_additional_1"	"【Mastery】 The activation threshold of <font color='#9370db'>Omen Current</font> is reduced to %line_1%%%, and while there is still un-restored mana, your mana regeneration rate increases by %mp_regen_bonus_1%%%."  
"DOTA_Tooltip_ability_item_hd_time_clock_effects_additional_2"	"【Asynchronous Time】 Only for <font color='#ffa075'>Carries</font>: Each of your abilities on cooldown grants you %incoming_2%%% damage reduction, up to a maximum of %incoming_max_2%%%; every %mpneed_2% current mana gives you a %chance_2%%% chance to ignore incoming damage, up to a maximum of %chance_max_2%%%."  
"DOTA_Tooltip_ability_item_hd_time_clock_effects_additional_3"	"【Timeline Switch】 Upgrades your <font color='#9370db'>Haste</font> into <font color='#9370db'>Time Jump</font>: Fixed cooldown of %cd_3% seconds, enters a %duration_3%-second <font color='#9370db'>Transcend</font> state, during which you are constantly dispelled and immune to damage. While in <font color='#9370db'>Transcend</font> and for %duration_buff_3% seconds afterward, the spell damage increase from <font color='#9370db'>Omen Current</font> is always considered active."  
"DOTA_Tooltip_ability_item_hd_time_clock_effects_additional_4"	"【Eternity】 Intelligence no longer provides max mana. Instead, each point of your primary attribute provides %atb_mana_4% max mana. Every %interval_4% seconds, the mana per primary attribute increases by %bonus_4%%% 【+】."  
"DOTA_Tooltip_ability_item_hd_time_clock_effects_additional_7"	"【Time Acceleration】 The mana restoration delay of <font color='#9370db'>Omen</font> is reduced to %delay_7% seconds. The spell damage increase from <font color='#9370db'>Omen Current</font> is increased to %outgoing_7%%% [×]."  
"DOTA_Tooltip_modifier_item_hd_time_clock_effects_lv30"	"Transcend"  
"DOTA_Tooltip_modifier_item_hd_time_clock_effects_lv30_Description"	"Omen damage boost forced active"  
"DOTA_Tooltip_modifier_item_hd_time_clock_effects_mp"	"Omen"  
"DOTA_Tooltip_modifier_item_hd_time_clock_effects_mp_Description"	"About to restore mana"

"DOTA_Tooltip_ability_item_hd_dingzhi_luna_2_effects"	"Zudala, the Eclipse Pestle"  
"DOTA_Tooltip_ability_item_hd_dingzhi_luna_2_effects_main_ability_title"	"Passive: Black Sun Technique"  
"DOTA_Tooltip_ability_item_hd_dingzhi_luna_2_effects_main_ability"	"During attacks, every %need% points of strength increases your attack damage and attribute damage by %outgoing%%% [×], up to a maximum of %outgoing_max%%%. When this artifact is equipped, your critical strikes do not deal bonus damage."  
"DOTA_Tooltip_ability_item_hd_dingzhi_luna_2_effects_Lore"	"【Player Submission】: Designed by player 【Sakurajima Runa】. Available as a drop after August 29, 2025 (Beijing Time), and already available for purchase."  
"DOTA_Tooltip_ability_item_hd_dingzhi_luna_2_effects_spell_lifesteal"	"%+$spell_lifesteal"  
"DOTA_Tooltip_ability_item_hd_dingzhi_luna_2_effects_additional_1"	"【Minor Dash】 Every %need_1% agility increases attack speed by %speed_1%%%, and reduces cast point by %speed_1%%%."  
"DOTA_Tooltip_ability_item_hd_dingzhi_luna_2_effects_additional_2"	"【Spirit Clarity Pestle】 Every %line_2%th basic attack restores %mp_lost_2%%% of your missing mana."  
"DOTA_Tooltip_ability_item_hd_dingzhi_luna_2_effects_additional_3"	"【Elemental Study】 Reduces the target's magic resistance by %magic_res_3%%% for %duration_3% seconds when dealing attribute damage. If you own <font color='#9370db'>Wisdom Blade</font>, its <font color='#9370db'>Wisdom Thunder</font> deals additional damage equal to strength × %damage_3%. If the owner's (agility + intelligence) exceeds %line_3%, <font color='#9370db'>Wisdom Thunder</font> is also treated as fire attribute damage."  
"DOTA_Tooltip_ability_item_hd_dingzhi_luna_2_effects_additional_4"	"【Great Wrath Vajra Pestle】 Every %line_4%th basic attack applies an enchantment to your weapon lasting %duration_4% seconds. During this time, basic attacks trigger <font color='#9370db'>Discharge</font>, dealing fire magic damage equal to your primary attribute × %damage_4%. The minimum trigger interval for <font color='#9370db'>Discharge</font> is %cd_4% seconds, and its range gradually scales with your primary attribute."  
"DOTA_Tooltip_ability_item_hd_dingzhi_luna_2_effects_additional_7"	"【Black Sun Technique+】 The strength requirement for <font color='#9370db'>Black Sun Technique</font> is reduced to %need_7%, and the maximum cap is increased to %outgoing_max_7%%%."  
"DOTA_Tooltip_ability_item_hd_dingzhi_luna_2_effects_additional_10" "【All-Embracing万象】<font color='#9370db'>Vajra of Great Majesty</font> duration increased by %duration_10% seconds. During this time, your attacks always hit. <font color='#9370db'>Chongjie (Surge Release)</font> is treated as All-Attribute damage."
"DOTA_Tooltip_modifier_item_hd_dingzhi_luna_2_effects_magic_res"	"Elemental Study"  
"DOTA_Tooltip_modifier_item_hd_dingzhi_luna_2_effects_magic_res_Description"	"Reduced magic resistance"  
"DOTA_Tooltip_modifier_item_hd_dingzhi_luna_2_effects"	"Black Sun Technique"  
"DOTA_Tooltip_modifier_item_hd_dingzhi_luna_2_effects_Description"	"Attack damage and attribute damage increased by %fMODIFIER_PROPERTY_TOOLTIP%%% [×]<br>Attack speed increased by %fMODIFIER_PROPERTY_TOOLTIP%%%"

"DOTA_Tooltip_ability_item_hd_ice_bite_effects"	"Wenga, the Frostblade"  
"DOTA_Tooltip_ability_item_hd_ice_bite_effects_main_ability_title"	"Passive: Frostblade Critical Strike"  
"DOTA_Tooltip_ability_item_hd_ice_bite_effects_main_ability"	"Basic attacks have a %chance%%% chance to deal %mult%%% critical strike damage, but your attack speed cannot exceed %speed_limit%."  
"DOTA_Tooltip_ability_item_hd_ice_bite_effects_Lore"	"Even warriors from the northern tribes find wielding such a heavy ice blade no easy task."  
"DOTA_Tooltip_ability_item_hd_ice_bite_effects_damage_pct"	"%+$damage"  
"DOTA_Tooltip_ability_item_hd_ice_bite_effects_armor_pct"	"%+$armor"  
"DOTA_Tooltip_ability_item_hd_ice_bite_effects_additional_1"	"【Limb Sunder】 <font color='#9370db'>Frostblade Critical Strike</font> reduces the target's attack speed by %speed_down_1% for %duration_1% seconds."  
"DOTA_Tooltip_ability_item_hd_ice_bite_effects_additional_2"	"【Tundra Duel】 For %duration_2% seconds after landing a basic attack, you take %incoming_2%%% less damage from units not your current attack target."  
"DOTA_Tooltip_ability_item_hd_ice_bite_effects_additional_3"	"【Greatblade Mastery】 Increases the critical strike multiplier of <font color='#9370db'>Frostblade Critical Strike</font> to %mult_3%%%. Additionally, your <font color='#9370db'>Haste</font> releases a <font color='#9370db'>Crescent Slash</font> at its destination, dealing a bonus attack to enemies within a %radius_4% radius. <font color='#F0FFFF'>【Applies attack modifiers, does not apply orb effects, cleave, or splash】</font>"  
"DOTA_Tooltip_ability_item_hd_ice_bite_effects_additional_4"	"【Blade Wind Pressure】 Automatically releases a <font color='#9370db'>Crescent Slash</font> every %interval_4% seconds. The <font color='#9370db'>Crescent Slash</font> reduces the damage dealt by affected enemies by %outgoing_4%%% [×] for %interval_4% seconds."  
"DOTA_Tooltip_ability_item_hd_ice_bite_effects_additional_7"	"【Severing Ice Slash】 <font color='#9370db'>Frostblade Critical Strike</font> places enemies into a shattered state <font color='#9370db'>【Status Resistance Modifier: 110%%】</font> for %duration_7% seconds."  
"DOTA_Tooltip_ability_item_hd_ice_bite_effects_additional_10" "【Pinnacle Perfection】<font color='#9370db'>Ice Blade Mighty Blow</font> attack speed threshold increased to %speed_limit_10%, when the target is under <font color='#87CEEB'>Frostbite</font> status, mighty blow multiplier increased to %mult_10%%%"
"DOTA_Tooltip_modifier_item_hd_ice_bite_effects_lv10"	"Limb Sunder"  
"DOTA_Tooltip_modifier_item_hd_ice_bite_effects_lv10_Description"	"Attack speed decreased"  
"DOTA_Tooltip_modifier_item_hd_ice_bite_effects_lv40"	"Blade Wind Pressure"  
"DOTA_Tooltip_modifier_item_hd_ice_bite_effects_lv40_Description"	"Damage dealt decreased"  
"DOTA_Tooltip_modifier_item_hd_ice_bite_effects_lv70"	"Severing Ice Slash"  
"DOTA_Tooltip_modifier_item_hd_ice_bite_effects_lv70_Description"	"Passive Shatter"

"DOTA_Tooltip_ability_item_hd_summon_claw_effects"	"Naraku, Raven's Gauntlet"
"DOTA_Tooltip_ability_item_hd_summon_claw_effects_main_ability_title"	"Passive: Manipulation"
"DOTA_Tooltip_ability_item_hd_summon_claw_effects_main_ability"	"Your summons gain additional attack damage equal to %attack%%% of your full attack damage and receive enhancements based on their summon type.<br><br><font color='#9370db'>Contract Summons</font>: Have a %chance_1%%% chance to deal a critical strike for %mult_1%%%.<br><font color='#9370db'>Spirit Summons</font>: Have a %chance_2%%% chance every second to refresh all their skills."
"DOTA_Tooltip_ability_item_hd_summon_claw_effects_Lore"	"After the war, crows will call."
"DOTA_Tooltip_ability_item_hd_summon_claw_effects_bonus_summon_intensity"	"%+$summon_intensity"
"DOTA_Tooltip_ability_item_hd_summon_claw_effects_additional_1"	"【Feather of Divergence】<font color='#9370db'>Contract Summons</font> gain an additional %attack_speed_1% attack speed, <font color='#9370db'>Spirit Summons</font> gain an additional %spell_amp_1%%% spell amplification"
"DOTA_Tooltip_ability_item_hd_summon_claw_effects_additional_2"	"【Enhanced Manipulation】The proportion of full attack damage that summons gain is increased to %attack_2%%%, and they also gain %armor_2%%% of your armor value in extra armor"
"DOTA_Tooltip_ability_item_hd_summon_claw_effects_additional_3"	"【Hand Behind The Scenes】Grants summons %stack_3% stacks of <font color='#9370db'>Black Wing</font>, which when taking more than %line_3%%% of their maximum health in damage, one stack is consumed to negate the damage"
"DOTA_Tooltip_ability_item_hd_summon_claw_effects_additional_4"	"【Assimilation】Every %need_4% points of primary attribute increases the total outgoing damage of your <font color='#9370db'>Contract Summons</font> and <font color='#9370db'>Spirit Summons</font> by %outgoing_4%%% [×], this effect is doubled for other types of summons"
"DOTA_Tooltip_ability_item_hd_summon_claw_effects_additional_7"	"【Thousand Thread Weaving】Summons gain additional base attack damage equal to %base_attack_7%%% of your base attack damage, but it rapidly decays over %duration_7% seconds"
"DOTA_Tooltip_modifier_item_hd_summon_claw_effects_lv30"	"Black Wing"
"DOTA_Tooltip_modifier_item_hd_summon_claw_effects_lv30_Description"	"Remaining hits that can be negated"
"DOTA_Tooltip_modifier_item_hd_summon_claw_effects_lv40"	"Assimilation"
"DOTA_Tooltip_modifier_item_hd_summon_claw_effects_lv40_Description"	"Increases total outgoing damage by %dMODIFIER_PROPERTY_TOOLTIP%%%"

"DOTA_Tooltip_ability_item_hd_onlyone_effects"	"Yiqi, Boundary Record Institute"
"DOTA_Tooltip_ability_item_hd_onlyone_effects_main_ability_title"	"Passive: Reverse Boundary"
"DOTA_Tooltip_ability_item_hd_onlyone_effects_main_ability"	"For each level your hero is below %level% level, the base attributes of this relic increase by %bonus%%% [+] .<br><br>The base required level for equipping this relic is 21."
"DOTA_Tooltip_ability_item_hd_onlyone_effects_Lore"	"The boundary record has no past or future; multiple facets converge and stack here."
"DOTA_Tooltip_ability_item_hd_onlyone_effects_maxhp_regen_needlv"	"%+$maxhp_regen_needlv"
"DOTA_Tooltip_ability_item_hd_onlyone_effects_maxmp_regen_needlv"	"%+$maxmp_regen_needlv"
"DOTA_Tooltip_ability_item_hd_onlyone_effects_armor_needlv"	"+$armor_needlv"
"DOTA_Tooltip_ability_item_hd_onlyone_effects_damage_needlv"	"%+$damage_needlv"
"DOTA_Tooltip_ability_item_hd_onlyone_effects_spell_amp_needlv"	"%+$spell_amp_needlv"
"DOTA_Tooltip_ability_item_hd_onlyone_effects_all"	"+$all"
"DOTA_Tooltip_ability_item_hd_onlyone_effects_additional_1"	"【Record of Paradise】The base required level for equipping this relic is reduced to 20. Adds maximum health regeneration and mana regeneration to base attributes."
"DOTA_Tooltip_ability_item_hd_onlyone_effects_additional_2"	"【Reverse Boundary+】The base required level for equipping this relic is reduced to 18. The level standard for <font color='#9370db'>Reverse Boundary</font> changes to %level_2% level"
"DOTA_Tooltip_ability_item_hd_onlyone_effects_additional_3"	"【Record of Darkness】The base required level for equipping this relic is reduced to 15. Adds armor to base attributes."
"DOTA_Tooltip_ability_item_hd_onlyone_effects_additional_4"	"【Record of Civilization】The base required level for equipping this relic is reduced to 12. Adds attack damage and spell amplification to base attributes."
"DOTA_Tooltip_ability_item_hd_onlyone_effects_additional_7"	"【Observe·Record·Transcend】The base required level for equipping this relic is reduced to 3. The increase in base effect per level difference for <font color='#9370db'>Reverse Boundary</font> is increased to %bonus_7%%%."
"DOTA_Tooltip_ability_item_hd_onlyone_effects_additional_10" "【Farewell of Imagination】Once per game: When this Relic is unequipped, permanently gain All Attributes equal to Hero Level × %atb_10%, then instantly level up by 1."
"DOTA_Tooltip_modifier_item_hd_onlyone_effects_lv100" "Farewell of Imagination"
"DOTA_Tooltip_modifier_item_hd_onlyone_effects_lv100_Description" "All Attributes increased by %fMODIFIER_PROPERTY_TOOLTIP%"
"DOTA_Tooltip_modifier_item_hd_onlyone_effects"	"Reverse Boundary"
"DOTA_Tooltip_modifier_item_hd_onlyone_effects_Description"	"Increases all attributes by %fMODIFIER_PROPERTY_TOOLTIP% points<br>Gains %fMODIFIER_PROPERTY_TOOLTIP%%% maximum health regeneration<br>Gains %fMODIFIER_PROPERTY_TOOLTIP%%% maximum mana regeneration<br>Increases armor by %fMODIFIER_PROPERTY_TOOLTIP% points<br>Increases attack damage by %fMODIFIER_PROPERTY_TOOLTIP%%%<br>Increases spell amplification by %fMODIFIER_PROPERTY_TOOLTIP%%%"
////////////定制内容////////////////////

"DOTA_Tooltip_ability_item_hd_summon_ring_effects"	"SCI - Critus"  
"DOTA_Tooltip_ability_item_hd_summon_ring_effects_main_ability_title"	"Summon Machine Beast: SCI - Critus"  
"DOTA_Tooltip_ability_item_hd_summon_ring_effects_main_ability"	"Every %interval% seconds, summons a dragon-shaped machine beast SCI-Critus that lasts for %duration% seconds.<br><br>SCI-Critus cannot attack, is a sentinel, attributes scale with shop level, continuously releases <font color='#9370db'>Turbulence: Moonlight</font> to enemies nearby. Maximum number of summons is %max%, unaffected by summon duration."  
"DOTA_Tooltip_ability_item_hd_summon_ring_effects_Lore"	"【Player Submission】: Submitted by player 【wx】. Rare drop rate, not available for purchase. A relic unearthed from a lost glorious ancient city, capable of creating terrifying monsters whose transcendent technology represents an advanced technological standard of the past."  
"DOTA_Tooltip_ability_item_hd_summon_ring_effects_bonus_summon_intensity"	"%+$summon_intensity"  
"DOTA_Tooltip_ability_item_hd_summon_ring_effects_additional_1"	"【Tactic: Precision Strike】 Critus gains %spell_amp_1%%% spell amplification"  
"DOTA_Tooltip_ability_item_hd_summon_ring_effects_additional_2"	"【Teamwork: Wing】 When Critus kills an enemy, the summoner gains one stack of <font color='#9370db'>Teamwork: Wing</font>. Each stack of <font color='#9370db'>Teamwork: Wing</font> increases damage dealt by all <font color='#f0ffff'>SCI</font> summoned units by %outgoing_2%%% 【+】"  
"DOTA_Tooltip_ability_item_hd_summon_ring_effects_additional_3"	"【Synchronization Upgrade】 For each <font color='#f0ffff'>SCI</font> summoned unit present, Critus's full attack power increases by %bonus_attack_3%%%"  
"DOTA_Tooltip_ability_item_hd_summon_ring_effects_additional_4"	"【Squad Combat: Space Module】 When all <font color='#f0ffff'>SCI</font> series relics are activated simultaneously, Critus learns <font color='#9370db'>Safe Haven Technique</font> and automatically casts it every %interval_4% seconds"  
"DOTA_Tooltip_ability_item_hd_summon_ring_effects_additional_7"	"【Data Stream Reinforcement】 Critus receives %spell_give_7%%% of your positive spell amplification, up to a maximum of %spell_max_7%%%"  
"DOTA_Tooltip_modifier_item_hd_summon_ring_effects"	"Teamwork: Wing"  
"DOTA_Tooltip_modifier_item_hd_summon_ring_effects_Description"	"Increases damage dealt by SCI summoned units by %fMODIFIER_PROPERTY_TOOLTIP%%%"  
"DOTA_Tooltip_modifier_item_hd_summon_ring_effects_lv20"	"Teamwork: Wing"  
"DOTA_Tooltip_modifier_item_hd_summon_ring_effects_lv20_Description"	"Increased damage by %fMODIFIER_PROPERTY_TOOLTIP%%%"  
"npc_hd_artifact_sci_dragon" "SCI-Critus"

"DOTA_Tooltip_ability_item_hd_artifact_56"	"SCI - Silverthorn"  
"DOTA_Tooltip_ability_item_hd_artifact_56_main_ability_title"	"Summon Machine Beast: SCI - Silverthorn"  
"DOTA_Tooltip_ability_item_hd_artifact_56_main_ability"	"Every %interval% seconds, summons a snake-shaped machine beast SCI-Silverthorn that lasts for %duration% seconds.<br><br>SCI-Silverthorn cannot attack, is a sentinel, attributes scale with shop level, continuously releases Poison Nova poisoning nearby enemies. Maximum number of summons is %max%, unaffected by summon duration."  
"DOTA_Tooltip_ability_item_hd_artifact_56_Lore"	"【Player Submission】: Submitted by player 【wx】. Rare drop rate, not available for purchase. A relic unearthed from a lost glorious ancient city, capable of creating terrifying monsters whose transcendent technology represents an advanced technological standard of the past."  
"DOTA_Tooltip_ability_item_hd_artifact_56_bonus_summon_intensity"	"%+$summon_intensity"  
"DOTA_Tooltip_ability_item_hd_artifact_56_additional_1"	"【Poison Module Upgrade】 Silverthorn's Poison Nova reduces target's poison damage resistance by %poison_reduction_1%%%"  
"DOTA_Tooltip_ability_item_hd_artifact_56_additional_2"	"【Tactic: Rush Attack】 When Silverthorn's Poison Nova first affects an enemy, applies <font color='#9370db'>Catalyst</font>, reducing their poison interval by %poison_interval_reduction_2%%% for %duration_2% seconds, non-stacking"  
"DOTA_Tooltip_ability_item_hd_artifact_56_additional_3"	"【Teamwork: Desolation】 When an enemy dies within <font color='#9370db'>Catalyst</font>, the summoner gains one stack of <font color='#9370db'>Teamwork: Desolation</font>. Each stack of <font color='#9370db'>Teamwork: Desolation</font> increases attack power of all <font color='#f0ffff'>SCI</font> summoned units by %attack_3%%%."  
"DOTA_Tooltip_ability_item_hd_artifact_56_additional_4"	"【Squad Combat: Central Poison】 When all <font color='#f0ffff'>SCI</font> series relics are activated simultaneously, Silverthorn's attributes significantly increase"  
"DOTA_Tooltip_ability_item_hd_artifact_56_additional_7"	"【Data Stream Reinforcement】 Poison effects applied by Silverthorn apply %spell_give_7%%% of your positive spell amplification, up to a maximum of %spell_max_7%%%"  
"DOTA_Tooltip_modifier_item_hd_artifact_56"	"Teamwork: Desolation"  
"DOTA_Tooltip_modifier_item_hd_artifact_56_Description"	"Increases attack power of SCI summoned units by %fMODIFIER_PROPERTY_TOOLTIP%%%"  
"DOTA_Tooltip_modifier_item_hd_artifact_56_lv10"	"Poison"  
"DOTA_Tooltip_modifier_item_hd_artifact_56_lv10_Description"	"Reduces poison damage resistance by %fMODIFIER_PROPERTY_TOOLTIP%%%"  
"DOTA_Tooltip_modifier_item_hd_artifact_56_lv20"	"Catalyst"  
"DOTA_Tooltip_modifier_item_hd_artifact_56_lv20_Description"	"Accelerates poison"  
"DOTA_Tooltip_modifier_item_hd_artifact_56_lv30"	"Teamwork: Desolation"  
"DOTA_Tooltip_modifier_item_hd_artifact_56_lv30_Description"	"Increases attack power by %fMODIFIER_PROPERTY_TOOLTIP%%%"  
"npc_hd_spirit_of_sci_snake" "SCI - Silverthorn"

"DOTA_Tooltip_ability_item_hd_artifact_57"	"SCI - Razer"  
"DOTA_Tooltip_ability_item_hd_artifact_57_main_ability_title"	"Summon Machine Beast: SCI - Razer"  
"DOTA_Tooltip_ability_item_hd_artifact_57_main_ability"	"Every %interval% seconds, summons a panther-shaped machine beast SCI-Razer that lasts for %duration% seconds.<br><br>SCI-Razer cannot attack, is a sentinel, attributes scale with shop level, continuously releases Chain Lightning dealing decaying lightning attribute physical damage to nearby enemies. Maximum number of summons is %max%, unaffected by summon duration."  
"DOTA_Tooltip_ability_item_hd_artifact_57_Lore"	"【Player Submission】: Submitted by player 【wx】. Rare drop rate, not available for purchase. A relic unearthed from a lost glorious ancient city, capable of creating terrifying monsters whose transcendent technology represents an advanced technological standard of the past."  
"DOTA_Tooltip_ability_item_hd_artifact_57_bonus_summon_intensity"	"%+$summon_intensity"  
"DOTA_Tooltip_ability_item_hd_artifact_57_additional_1"	"【Thunder Reinforcement】 Slightly reduces decay rate of Razer's <font color='#9370db'>Chain Lightning</font>"  
"DOTA_Tooltip_ability_item_hd_artifact_57_additional_2"	"【Teamwork: Howl】 When Razer kills an enemy, the summoner gains one stack of <font color='#9370db'>Teamwork: Howl</font>. Each stack of <font color='#9370db'>Teamwork: Howl</font> increases attack power of all <font color='#f0ffff'>SCI</font> summoned units by %attack_2%%%"  
"DOTA_Tooltip_ability_item_hd_artifact_57_additional_3"	"【Storm Module】 Every %count_3% uses of Razer's <font color='#9370db'>Chain Lightning</font> triggers an additional <font color='#9370db'>Chain Lightning</font>"  
"DOTA_Tooltip_ability_item_hd_artifact_57_additional_4"	"【Squad Combat: Storm Howling】 When all <font color='#f0ffff'>SCI</font> series relics are activated simultaneously, Razer learns <font color='#9370db'>Elemental Burst: Thunder</font>, and the required trigger count for additional <font color='#9370db'>Chain Lightning</font> decreases to %count_4% uses"  
"DOTA_Tooltip_ability_item_hd_artifact_57_additional_7"	"【Data Stream Reinforcement】 Razer receives %spell_give_7%%% of your positive spell amplification, up to a maximum of %spell_max_7%%%"  
"DOTA_Tooltip_modifier_item_hd_artifact_57"	"Teamwork: Howl"  
"DOTA_Tooltip_modifier_item_hd_artifact_57_Description"	"Increases attack power of SCI summoned units by %fMODIFIER_PROPERTY_TOOLTIP%%%"  
"npc_hd_artifact_sci_cat" "SCI - Razer"  
"DOTA_Tooltip_modifier_item_hd_artifact_57_lv20"	"Teamwork: Howl"  
"DOTA_Tooltip_modifier_item_hd_artifact_57_lv20_Description"	"Increased attack power by %fMODIFIER_PROPERTY_TOOLTIP%%%"

"DOTA_Tooltip_ability_item_hd_artifact_58"	"SCI - Yataram, the Endless Whale"  
"DOTA_Tooltip_ability_item_hd_artifact_58_main_ability_title"	"Summon Machine Beast: SCI - Yataram"  
"DOTA_Tooltip_ability_item_hd_artifact_58_main_ability"	"Every %interval% seconds, summons a whale-shaped machine beast SCI-Yataram that lasts for %interval% seconds.<br><br>SCI-Yataram cannot attack, is a sentinel, attributes scale with shop level, provides damage block equal to hero level x %block% for <font color='#ffa075'>Spirit Breaker</font> owners."  
"DOTA_Tooltip_ability_item_hd_artifact_58_Lore"	"【Player Submission】: Submitted by player 【wx】. Rare drop rate, not available for purchase. A relic unearthed from a lost glorious ancient city, capable of creating terrifying monsters whose transcendent technology represents an advanced technological standard of the past."  
"DOTA_Tooltip_ability_item_hd_artifact_58_bonus_summon_intensity"	"%+$summon_intensity"  
"DOTA_Tooltip_ability_item_hd_artifact_58_additional_1"	"【Transformation: Critus】 When <font color='#9370db'>SCI-Critus</font> is active, Yataram consumes it and activates <font color='#9370db'>Moonlight</font> weather, then engages in combat using <font color='#9370db'>Turbulence: Moonlight</font>. If <font color='#9370db'>SCI-Critus</font>'s artifact level reaches 40, Yataram's <font color='#9370db'>Turbulence: Moonlight</font> ignores distance restrictions"  
"DOTA_Tooltip_ability_item_hd_artifact_58_additional_2"	"【Transformation: Razer】 When <font color='#9370db'>SCI-Razer</font> is active, Yataram consumes it and activates <font color='#9370db'>Heavy Rain</font> weather, then engages in combat using <font color='#9370db'>Turbulence: Static Storm</font>. If <font color='#9370db'>SCI-Razer</font>'s artifact level reaches 40, Yataram's total damage increases by %bonus_2%%% [×] under this weather"  
"DOTA_Tooltip_ability_item_hd_artifact_58_additional_3"	"【Transformation: Silverthorn】 When <font color='#9370db'>SCI-Silverthorn</font> is active, Yataram consumes it and activates <font color='#9370db'>Plague</font> weather, then engages in combat using <font color='#9370db'>Death Cloud</font>. If <font color='#9370db'>SCI-Silverthorn</font>'s artifact level reaches 40, Yataram's total damage increases by %bonus_3%%% [×] under this weather"  
"DOTA_Tooltip_ability_item_hd_artifact_58_additional_4"	"【Endless: Yataram】 When all <font color='#f0ffff'>SCI</font> series relics are activated simultaneously and all <font color='#f0ffff'>SCI</font> series relics reach artifact level 40, Yataram learns <font color='#9370db'>Elemental Burst: Fire</font>, <font color='#9370db'>Elemental Burst: Thunder</font>, <font color='#9370db'>Elemental Burst: Ice</font>, and engages in combat using <font color='#9370db'>Flame Strike</font>"  
"DOTA_Tooltip_ability_item_hd_artifact_58_additional_6"	"【Terra Storm】 After hero level exceeds %level_line_6%, every %interval_6% seconds Yataram releases a storm at the nearest enemy within %radius_6% range, causing massive continuous damage to the surrounding area. Element type randomly chosen from fire, ice, or thunder. Damage type randomly chosen from physical, magical, or pure."  
