"DOTA_Tooltip_ability_item_hd_Harlequin_green_hat"	"Harlequin's Hat<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_blood_bug_barrier_bonus_health_regeneration_amplification"	"%+$health_regeneration_amplification"
"DOTA_Tooltip_ability_item_hd_blood_bug_barrier_bonus_lifesteal_gain"	"%+$lifesteal_gain"
"DOTA_Tooltip_ability_item_hd_blood_bug_barrier_bonus_health"	"+$health"

"DOTA_Tooltip_modifier_item_hd_blood_bug_barrier"                   "Blood Barrier"
"DOTA_Tooltip_modifier_item_hd_blood_bug_barrier_Description"       "Stored %dMODIFIER_PROPERTY_TOOLTIP% health, armor increased by %dMODIFIER_PROPERTY_TOOLTIP%" 






"DOTA_Tooltip_ability_item_hd_cantern_of_servitude"	"Soul Lantern<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_cantern_of_servitude_Description"	"<h1>Passive:Soul Collector</h1> When killing a unit, its soul can be collected into a lantern, and each soul will increase your base attack damage by 2, up to 150.<br>\n<h1>Passive: Soul Storage</h1>After you have learned Advanced Necromastery, the souls in the lantern will become invalid, but the maximum soul of Necromastery will increase by 40, and death will no longer lose souls."
"DOTA_Tooltip_ability_item_hd_cantern_of_servitude_Lore"	"The lost artifact created by the God of Souls, trapping thousands of souls in it. When mortals approach, they are pulled towards hatred by the hands of countless ghosts."
"DOTA_Tooltip_ability_item_hd_cantern_of_servitude_Note0"	"Note:"
"DOTA_Tooltip_ability_item_hd_cantern_of_servitude_bonus_damage"	"+$damage"
"DOTA_Tooltip_modifier_item_hd_cantern_of_servitude"                   "Soul Collector"
"DOTA_Tooltip_modifier_item_hd_cantern_of_servitude_Description"       "Provide attack damage bonus" 


"DOTA_Tooltip_ability_item_hd_revenants_brooch_player"	"Revenant's Brooch<font color=\"#777777\"> - Tier 5</font>"
"DOTA_Tooltip_ability_item_hd_revenants_brooch_player_Description"	"<h1>Toggle: Ethereal Bullets</h1> Step into the realm of the underworld, consuming %mana_cost% Mana on each attack to convert damage to pure damage and grant the ability to hit ethereal units.\n<font color=\"#606060\"><i>This item's conversion effect is inactive during Overstep; Damage dealt after conversion is halved against spell immune units.</i></font>"
"DOTA_Tooltip_ability_item_hd_revenants_brooch_player_Lore"	"Heaven has its Endless Sea, Earth has its Underworld."
"DOTA_Tooltip_ability_item_hd_revenants_brooch_player_bonus_damage"	"+Attack Damage"
"DOTA_Tooltip_ability_item_hd_revenants_brooch_player_bonus_projectile_speed"	"+Projectile Speed"
"DOTA_Tooltip_modifier_item_hd_revenants_brooch_player"	"Ethereal Bullets"

"DOTA_Tooltip_ability_item_hd_rule_breaker"	"Rule Breaker Scroll - Sealing Technique<font color=\"#777777\"> - Tier 5</font>"
"DOTA_Tooltip_ability_item_hd_rule_breaker_Description"	"<h1>Passive: Seal Magic</h1> Inflicts [Seal Omen] upon enemies when dealing spell damage.<br><br>[Seal Omen]: Upon entering a frenzy, consumes this status to cause %active_duration% seconds of stun and force an exit from the frenzy. The target is immune to [Seal Omen] for the following %duration% seconds."
"DOTA_Tooltip_ability_item_hd_rule_breaker_Lore"	"One of the eight ancient forbidden scrolls, written in a language that is incredibly difficult to decipher."
"DOTA_Tooltip_ability_item_hd_rule_breaker_bonus_spell_amp"	"%+Spell Amplification"
"DOTA_Tooltip_ability_item_hd_rule_breaker_bonus_cooldown"	"%+Cooldown Reduction"
"DOTA_Tooltip_modifier_item_hd_rule_breaker_active"	"Seal Omen"
"DOTA_Tooltip_modifier_item_hd_rule_breaker_cd"	"Seal Immunity"

"DOTA_Tooltip_ability_item_hd_song_of_ice_and_fire"	"Song of Ice and Fire<font color='#777777'>-Tier 5</font>"
"DOTA_Tooltip_ability_item_hd_song_of_ice_and_fire_Description"	"<h1>Active: Till Death Do Us Part</h1>Halts dual-wielding attacks and triggers enhanced dual blade effects; increases dual wield range to %radius_active%, reduces disarm duration to %disarm_duration_active% seconds, and increases damage reduction during disarm to %incoming_active%%, lasting for %duration% seconds.<br><h1>Passive: Entwined Ice and Flame</h1>Transforms melee attacks into dual-wielding mode, applying a %disarm_duration% second disarm interval between attacks and gaining %incoming_down%%% damage reduction during this period.<br><br>The primary strike deals full base attack damage * %ice_damage%%% and inflicts enemies with +%ice_bonus_incoming%%% vulnerability to damage.<br><br>The secondary strike consumes this vulnerability to deal full base attack damage * %fire_damage%%% to the target and enemies within a %radius%%% radius around it.<br><font color='#606060'>The mandatory interval between dual-wield strikes is influenced by %cd_index%%% cooldown reduction; cannot be used with Cleave or Focused Attack.</font>"
"DOTA_Tooltip_ability_item_hd_song_of_ice_and_fire_Lore"	"‘What have you been holding onto those two swords for?’\n‘A sad tale, that's particular.’"
"DOTA_Tooltip_ability_item_hd_song_of_ice_and_fire_bonus_damage"	"+Damage"
"DOTA_Tooltip_ability_item_hd_song_of_ice_and_fire_bonus_cooldown"	"%Cooldown Reduction"
"DOTA_Tooltip_modifier_item_hd_song_of_ice_and_fire_active"	"Till Death Do Us Part"
"DOTA_Tooltip_modifier_item_hd_song_of_ice_and_fire_active_Description"	"Blades united, empowered."

"DOTA_Tooltip_ability_item_hd_poison_lokustra"	"Locusta's Casket<font color=\"#777777\">-Fifth Tier</font>"
"DOTA_Tooltip_ability_item_hd_poison_lokustra_Description"	"<h1>Active: Toxin master</h1>Converts your poisoned state into a healing state, turning incoming poison damage into health recovery for %duration% seconds.\n<h1>Aura: Profound Lasting Poison</h1>Enemies within a %radius% radius have their poison resistance reduced by %poison_res_down%%% , but their poison tick interval is increased by %poison_interval_up%%% ."
"DOTA_Tooltip_ability_item_hd_poison_lokustra_Lore"	"There seems to be an ominous glow emanating..."
"DOTA_Tooltip_ability_item_hd_poison_lokustra_bonus_damage_topoison"	"%+Increased Damage to Poisoned Enemies"
"DOTA_Tooltip_ability_item_hd_poison_lokustra_lifesteal_topoison"      "%+Lifesteal against Poisoned Units"
"DOTA_Tooltip_modifier_item_hd_poison_lokustra_spell"                   "Toxin master"
"DOTA_Tooltip_modifier_item_hd_poison_lokustra_spell_Description"                   "Poison damage heals you instead."
"DOTA_Tooltip_modifier_item_hd_poison_lokustra_active"                   "Profound Lasting Poison"
"DOTA_Tooltip_modifier_item_hd_poison_lokustra_active_Description"                   "Significantly increased poison damage received, with greatly increased poison tick intervals."

"DOTA_Tooltip_ability_item_hd_iron_part"	"Iron Branch Forge Stone <font color=\"#777777\">- Fifth Tier</font>"
"DOTA_Tooltip_ability_item_hd_iron_part_Description"	"<h1>Consumption: Supreme Forge, Heart of the Iron Tree</h1>When the first three slots of your inventory contain specific items in a certain order, using the Iron Branch Forge Stone will combine them into a new Supreme item.\n<font color=\"#606060\">Only one Supreme item can be forged per game;<br>the contents and order can be deduced through the item compendium.</font>"
"DOTA_Tooltip_ability_item_hd_iron_part_Lore"	"The iron branch, the beginning of everything."
"DOTA_Tooltip_ability_item_hd_iron_part_bonus_atb"	"+All Attributes"

"DOTA_Tooltip_ability_item_hd_bfury_plus"	"Steel Cleave Axe <font color=\"#777777\">- Fifth Tier</font>"
"DOTA_Tooltip_ability_item_hd_bfury_plus_Description"	"<h1>Passive: Steel Surge</h1>Normal attacks deal %cleave_damage%%% splash damage to enemies within a %cleave_radius% radius of the target."
"DOTA_Tooltip_ability_item_hd_bfury_plus_Lore"	"A battle axe crafted from true steel, capable of powerful cleaving."
"DOTA_Tooltip_ability_item_hd_bfury_plus_bonus_damage"	"+Attack Damage"
"DOTA_Tooltip_ability_item_hd_bfury_plus_no_armor"	"+Attack Armor Penetration"

"DOTA_Tooltip_ability_item_hd_third_eye"	"Eye of Murphy<font color=\"#777777\">- Fifth Tier</font>"
"DOTA_Tooltip_ability_item_hd_third_eye_Description"	"<h1>Passive: Chaos Tide</h1>Every %interval% seconds, doubles one random primary attribute and halves another."
"DOTA_Tooltip_ability_item_hd_third_eye_profic"	"% +$profic"
"DOTA_Tooltip_ability_item_hd_third_eye_full_damage"	"%+$full_damage"
"DOTA_Tooltip_ability_item_hd_third_eye_spell_amp"	"%+$spell_amp"
"DOTA_Tooltip_ability_item_hd_third_eye_summon_intensity"	"%+$summon_intensity"
"DOTA_Tooltip_ability_item_hd_third_eye_Lore"	"Do you believe our world begins in chaos and ends in chaos?"
"DOTA_Tooltip_modifier_item_hd_third_eye"	"Chaos Tide"
"DOTA_Tooltip_modifier_item_hd_third_eye_Description" "Gain %dMODIFIER_PROPERTY_TOOLTIP%%% Proficiency<br>Gain %dMODIFIER_PROPERTY_TOOLTIP%%% Full Damage<br>Gain %dMODIFIER_PROPERTY_TOOLTIP%%% Spell Amplification<br>Gain %dMODIFIER_PROPERTY_TOOLTIP%%% Summon Intensity"


"DOTA_Tooltip_ability_item_hd_travel_boots_tinker"	"Wonders of the Shoes<font color=\"#777777\">- Fifth Tier</font>"
"DOTA_Tooltip_ability_item_hd_travel_boots_tinker_Description"	"<h1>Passive: Miracle Stride</h1>Gains phase movement status. While moving, has a %chance%%% chance to increase total outgoing damage by %outgoing%%% [×]."
"DOTA_Tooltip_ability_item_hd_travel_boots_tinker_profic"	"%+$profic"
"DOTA_Tooltip_ability_item_hd_travel_boots_tinker_move_speed"	"+$move_speed"
"DOTA_Tooltip_ability_item_hd_travel_boots_tinker_evasion"	"%+$evasion"

"DOTA_Tooltip_ability_item_hd_refresher"	"Refresher Orb<font color=\"#777777\">- Fifth Tier</font>"
"DOTA_Tooltip_ability_item_hd_refresher_Description"	"<h1>Active: Refresh</h1>Instantly refreshes the cooldown of all items and abilities. For non-refresheable abilities, reduces their remaining cooldown by %cd%%%."
"DOTA_Tooltip_ability_item_hd_refresher_profic"	"%+$profic"
"DOTA_Tooltip_ability_item_hd_refresher_health"	"+$health"
"DOTA_Tooltip_ability_item_hd_refresher_mana"	"+$mana"

"DOTA_Tooltip_ability_item_hd_outworld_staff" "Staff of the Unworldly<font color=\"#777777\">- Fifth Tier</font>"
"DOTA_Tooltip_ability_item_hd_outworld_staff_Description" "<h1>Passive: Forbidden Proficiency</h1>When mana is above %line%%%, lose %mana_cost%%% of current mana per second and gain an additional %bonus_profic%%% proficiency and %bonus_spell_amp%%% spell amplification."
"DOTA_Tooltip_ability_item_hd_outworld_staff_profic" "% +$profic"
"DOTA_Tooltip_ability_item_hd_outworld_staff_spell_amp" "% +$spell_amp"
"DOTA_Tooltip_ability_item_hd_outworld_staff_mana" "+$mana"

"DOTA_Tooltip_ability_item_hd_disperser" "Blade of Dispersion<font color=\"#777777\">- Fifth Tier</font>"
"DOTA_Tooltip_ability_item_hd_disperser_Description" "<h1>Passive: Dispel</h1>Every %count%th basic attack applies <font color='#9370db'>Dispel</font> to enemies.\n<h1>Passive: Self-Purification</h1>When health is not below %line%%%, hitting with attacks consumes %hp_cost%%% of your maximum health and increases your proficiency by %bonus_profic%%% and damage by %bonus_damage%%%, stacking independently for %duration% seconds."
"DOTA_Tooltip_ability_item_hd_disperser_profic" "% +$profic"
"DOTA_Tooltip_ability_item_hd_disperser_lifesteal_gain" "%-<font color='#f28b93'>Lifesteal Amplification</font>"
"DOTA_Tooltip_ability_item_hd_disperser_attack" "% +$attack"
"DOTA_Tooltip_modifier_item_hd_disperser" "Self-Purification"
"DOTA_Tooltip_modifier_item_hd_disperser_Description" "Total of %fMODIFIER_PROPERTY_TOOLTIP%%% proficiency gained<br>Total of %fMODIFIER_PROPERTY_TOOLTIP%%% damage gained"
